País,Fecha,Casos totales,Personas vacunadas,Población
Mexico,2020-1-1,,,128932753
Mexico,2020-1-2,,,128932753
Mexico,2020-1-3,,,128932753
Mexico,2020-1-4,,,128932753
Mexico,2020-1-5,,,128932753
Mexico,2020-1-6,,,128932753
Mexico,2020-1-7,,,128932753
Mexico,2020-1-8,,,128932753
Mexico,2020-1-9,,,128932753
Mexico,2020-1-10,,,128932753
Mexico,2020-1-11,,,128932753
Mexico,2020-1-12,,,128932753
Mexico,2020-1-13,,,128932753
Mexico,2020-1-14,,,128932753
Mexico,2020-1-15,,,128932753
Mexico,2020-1-16,,,128932753
Mexico,2020-1-17,,,128932753
Mexico,2020-1-18,,,128932753
Mexico,2020-1-19,,,128932753
Mexico,2020-1-20,,,128932753
Mexico,2020-1-21,,,128932753
Mexico,2020-1-22,,,128932753
Mexico,2020-1-23,,,128932753
Mexico,2020-1-24,,,128932753
Mexico,2020-1-25,,,128932753
Mexico,2020-1-26,,,128932753
Mexico,2020-1-27,,,128932753
Mexico,2020-1-28,,,128932753
Mexico,2020-1-29,,,128932753
Mexico,2020-1-30,,,128932753
Mexico,2020-1-31,,,128932753
Mexico,2020-2-1,,,128932753
Mexico,2020-2-2,,,128932753
Mexico,2020-2-3,,,128932753
Mexico,2020-2-4,,,128932753
Mexico,2020-2-5,,,128932753
Mexico,2020-2-6,,,128932753
Mexico,2020-2-7,,,128932753
Mexico,2020-2-8,,,128932753
Mexico,2020-2-9,,,128932753
Mexico,2020-2-10,,,128932753
Mexico,2020-2-11,,,128932753
Mexico,2020-2-12,,,128932753
Mexico,2020-2-13,,,128932753
Mexico,2020-2-14,,,128932753
Mexico,2020-2-15,,,128932753
Mexico,2020-2-16,,,128932753
Mexico,2020-2-17,,,128932753
Mexico,2020-2-18,,,128932753
Mexico,2020-2-19,,,128932753
Mexico,2020-2-20,,,128932753
Mexico,2020-2-21,,,128932753
Mexico,2020-2-22,,,128932753
Mexico,2020-2-23,,,128932753
Mexico,2020-2-24,,,128932753
Mexico,2020-2-25,,,128932753
Mexico,2020-2-26,,,128932753
Mexico,2020-2-27,,,128932753
Mexico,2020-2-28,1,,128932753
Mexico,2020-2-29,4,,128932753
Mexico,2020-3-1,5,,128932753
Mexico,2020-3-2,5,,128932753
Mexico,2020-3-3,5,,128932753
Mexico,2020-3-4,5,,128932753
Mexico,2020-3-5,5,,128932753
Mexico,2020-3-6,6,,128932753
Mexico,2020-3-7,6,,128932753
Mexico,2020-3-8,7,,128932753
Mexico,2020-3-9,7,,128932753
Mexico,2020-3-10,7,,128932753
Mexico,2020-3-11,8,,128932753
Mexico,2020-3-12,12,,128932753
Mexico,2020-3-13,26,,128932753
Mexico,2020-3-14,41,,128932753
Mexico,2020-3-15,53,,128932753
Mexico,2020-3-16,82,,128932753
Mexico,2020-3-17,93,,128932753
Mexico,2020-3-18,118,,128932753
Mexico,2020-3-19,164,,128932753
Mexico,2020-3-20,203,,128932753
Mexico,2020-3-21,251,,128932753
Mexico,2020-3-22,316,,128932753
Mexico,2020-3-23,367,,128932753
Mexico,2020-3-24,405,,128932753
Mexico,2020-3-25,475,,128932753
Mexico,2020-3-26,585,,128932753
Mexico,2020-3-27,717,,128932753
Mexico,2020-3-28,848,,128932753
Mexico,2020-3-29,993,,128932753
Mexico,2020-3-30,1094,,128932753
Mexico,2020-3-31,1215,,128932753
Mexico,2020-4-1,1378,,128932753
Mexico,2020-4-2,1510,,128932753
Mexico,2020-4-3,1688,,128932753
Mexico,2020-4-4,1890,,128932753
Mexico,2020-4-5,2143,,128932753
Mexico,2020-4-6,2439,,128932753
Mexico,2020-4-7,2785,,128932753
Mexico,2020-4-8,3181,,128932753
Mexico,2020-4-9,3441,,128932753
Mexico,2020-4-10,3844,,128932753
Mexico,2020-4-11,4219,,128932753
Mexico,2020-4-12,4661,,128932753
Mexico,2020-4-13,5014,,128932753
Mexico,2020-4-14,5399,,128932753
Mexico,2020-4-15,5847,,128932753
Mexico,2020-4-16,6297,,128932753
Mexico,2020-4-17,6875,,128932753
Mexico,2020-4-18,7497,,128932753
Mexico,2020-4-19,8261,,128932753
Mexico,2020-4-20,8772,,128932753
Mexico,2020-4-21,9501,,128932753
Mexico,2020-4-22,10544,,128932753
Mexico,2020-4-23,11633,,128932753
Mexico,2020-4-24,12872,,128932753
Mexico,2020-4-25,13842,,128932753
Mexico,2020-4-26,14677,,128932753
Mexico,2020-4-27,15529,,128932753
Mexico,2020-4-28,16752,,128932753
Mexico,2020-4-29,17799,,128932753
Mexico,2020-4-30,19224,,128932753
Mexico,2020-5-1,20739,,128932753
Mexico,2020-5-2,22088,,128932753
Mexico,2020-5-3,23471,,128932753
Mexico,2020-5-4,24905,,128932753
Mexico,2020-5-5,26025,,128932753
Mexico,2020-5-6,27634,,128932753
Mexico,2020-5-7,29616,,128932753
Mexico,2020-5-8,31522,,128932753
Mexico,2020-5-9,33460,,128932753
Mexico,2020-5-10,35022,,128932753
Mexico,2020-5-11,36327,,128932753
Mexico,2020-5-12,38324,,128932753
Mexico,2020-5-13,40186,,128932753
Mexico,2020-5-14,42595,,128932753
Mexico,2020-5-15,45032,,128932753
Mexico,2020-5-16,47144,,128932753
Mexico,2020-5-17,49219,,128932753
Mexico,2020-5-18,51633,,128932753
Mexico,2020-5-19,54346,,128932753
Mexico,2020-5-20,56594,,128932753
Mexico,2020-5-21,59567,,128932753
Mexico,2020-5-22,62527,,128932753
Mexico,2020-5-23,65856,,128932753
Mexico,2020-5-24,68620,,128932753
Mexico,2020-5-25,71105,,128932753
Mexico,2020-5-26,74560,,128932753
Mexico,2020-5-27,78023,,128932753
Mexico,2020-5-28,81400,,128932753
Mexico,2020-5-29,84627,,128932753
Mexico,2020-5-30,87512,,128932753
Mexico,2020-5-31,90664,,128932753
Mexico,2020-6-1,93435,,128932753
Mexico,2020-6-2,97326,,128932753
Mexico,2020-6-3,101238,,128932753
Mexico,2020-6-4,105680,,128932753
Mexico,2020-6-5,110026,,128932753
Mexico,2020-6-6,113619,,128932753
Mexico,2020-6-7,117103,,128932753
Mexico,2020-6-8,120102,,128932753
Mexico,2020-6-9,124301,,128932753
Mexico,2020-6-10,129184,,128932753
Mexico,2020-6-11,133974,,128932753
Mexico,2020-6-12,139196,,128932753
Mexico,2020-6-13,142690,,128932753
Mexico,2020-6-14,146837,,128932753
Mexico,2020-6-15,150264,,128932753
Mexico,2020-6-16,154863,,128932753
Mexico,2020-6-17,159793,,128932753
Mexico,2020-6-18,165455,,128932753
Mexico,2020-6-19,170485,,128932753
Mexico,2020-6-20,175202,,128932753
Mexico,2020-6-21,180545,,128932753
Mexico,2020-6-22,185122,,128932753
Mexico,2020-6-23,191410,,128932753
Mexico,2020-6-24,196847,,128932753
Mexico,2020-6-25,202951,,128932753
Mexico,2020-6-26,208392,,128932753
Mexico,2020-6-27,212802,,128932753
Mexico,2020-6-28,216852,,128932753
Mexico,2020-6-29,220657,,128932753
Mexico,2020-6-30,226089,,128932753
Mexico,2020-7-1,231770,,128932753
Mexico,2020-7-2,238511,,128932753
Mexico,2020-7-3,245251,,128932753
Mexico,2020-7-4,252165,,128932753
Mexico,2020-7-5,256848,,128932753
Mexico,2020-7-6,261750,,128932753
Mexico,2020-7-7,268008,,128932753
Mexico,2020-7-8,275003,,128932753
Mexico,2020-7-9,282283,,128932753
Mexico,2020-7-10,289174,,128932753
Mexico,2020-7-11,295268,,128932753
Mexico,2020-7-12,299750,,128932753
Mexico,2020-7-13,304435,,128932753
Mexico,2020-7-14,311486,,128932753
Mexico,2020-7-15,317635,,128932753
Mexico,2020-7-16,324041,,128932753
Mexico,2020-7-17,331298,,128932753
Mexico,2020-7-18,338913,,128932753
Mexico,2020-7-19,344224,,128932753
Mexico,2020-7-20,349396,,128932753
Mexico,2020-7-21,356255,,128932753
Mexico,2020-7-22,362274,,128932753
Mexico,2020-7-23,370712,,128932753
Mexico,2020-7-24,378285,,128932753
Mexico,2020-7-25,385036,,128932753
Mexico,2020-7-26,390516,,128932753
Mexico,2020-7-27,395489,,128932753
Mexico,2020-7-28,402697,,128932753
Mexico,2020-7-29,408449,,128932753
Mexico,2020-7-30,416179,,128932753
Mexico,2020-7-31,424637,,128932753
Mexico,2020-8-1,434193,,128932753
Mexico,2020-8-2,439046,,128932753
Mexico,2020-8-3,443813,,128932753
Mexico,2020-8-4,449961,,128932753
Mexico,2020-8-5,456100,,128932753
Mexico,2020-8-6,462690,,128932753
Mexico,2020-8-7,469407,,128932753
Mexico,2020-8-8,475902,,128932753
Mexico,2020-8-9,480278,,128932753
Mexico,2020-8-10,485836,,128932753
Mexico,2020-8-11,492522,,128932753
Mexico,2020-8-12,498380,,128932753
Mexico,2020-8-13,505751,,128932753
Mexico,2020-8-14,511369,,128932753
Mexico,2020-8-15,517714,,128932753
Mexico,2020-8-16,522162,,128932753
Mexico,2020-8-17,525733,,128932753
Mexico,2020-8-18,531239,,128932753
Mexico,2020-8-19,537031,,128932753
Mexico,2020-8-20,543806,,128932753
Mexico,2020-8-21,549734,,128932753
Mexico,2020-8-22,556216,,128932753
Mexico,2020-8-23,560164,,128932753
Mexico,2020-8-24,563705,,128932753
Mexico,2020-8-25,568621,,128932753
Mexico,2020-8-26,573888,,128932753
Mexico,2020-8-27,579914,,128932753
Mexico,2020-8-28,585738,,128932753
Mexico,2020-8-29,591712,,128932753
Mexico,2020-8-30,595841,,128932753
Mexico,2020-8-31,599560,,128932753
Mexico,2020-9-1,606036,,128932753
Mexico,2020-9-2,610957,,128932753
Mexico,2020-9-3,616894,,128932753
Mexico,2020-9-4,623090,,128932753
Mexico,2020-9-5,629409,,128932753
Mexico,2020-9-6,634023,,128932753
Mexico,2020-9-7,637509,,128932753
Mexico,2020-9-8,642860,,128932753
Mexico,2020-9-9,647321,,128932753
Mexico,2020-9-10,652364,,128932753
Mexico,2020-9-11,658299,,128932753
Mexico,2020-9-12,663973,,128932753
Mexico,2020-9-13,668381,,128932753
Mexico,2020-9-14,671716,,128932753
Mexico,2020-9-15,676487,,128932753
Mexico,2020-9-16,680931,,128932753
Mexico,2020-9-17,684113,,128932753
Mexico,2020-9-18,688954,,128932753
Mexico,2020-9-19,694121,,128932753
Mexico,2020-9-20,697663,,128932753
Mexico,2020-9-21,700580,,128932753
Mexico,2020-9-22,705263,,128932753
Mexico,2020-9-23,710049,,128932753
Mexico,2020-9-24,715457,,128932753
Mexico,2020-9-25,720858,,128932753
Mexico,2020-9-26,726431,,128932753
Mexico,2020-9-27,730317,,128932753
Mexico,2020-9-28,733717,,128932753
Mexico,2020-9-29,738163,,128932753
Mexico,2020-9-30,743216,,128932753
Mexico,2020-10-1,748315,,128932753
Mexico,2020-10-2,753090,,128932753
Mexico,2020-10-3,757953,,128932753
Mexico,2020-10-4,761665,,128932753
Mexico,2020-10-5,789780,,128932753
Mexico,2020-10-6,794608,,128932753
Mexico,2020-10-7,799188,,128932753
Mexico,2020-10-8,804488,,128932753
Mexico,2020-10-9,810020,,128932753
Mexico,2020-10-10,814328,,128932753
Mexico,2020-10-11,817503,,128932753
Mexico,2020-10-12,821045,,128932753
Mexico,2020-10-13,825340,,128932753
Mexico,2020-10-14,829396,,128932753
Mexico,2020-10-15,834910,,128932753
Mexico,2020-10-16,841661,,128932753
Mexico,2020-10-17,847108,,128932753
Mexico,2020-10-18,851227,,128932753
Mexico,2020-10-19,854926,,128932753
Mexico,2020-10-20,860714,,128932753
Mexico,2020-10-21,867559,,128932753
Mexico,2020-10-22,874171,,128932753
Mexico,2020-10-23,880775,,128932753
Mexico,2020-10-24,886800,,128932753
Mexico,2020-10-25,891160,,128932753
Mexico,2020-10-26,895326,,128932753
Mexico,2020-10-27,901268,,128932753
Mexico,2020-10-28,906863,,128932753
Mexico,2020-10-29,912811,,128932753
Mexico,2020-10-30,918811,,128932753
Mexico,2020-10-31,924962,,128932753
Mexico,2020-11-1,929392,,128932753
Mexico,2020-11-2,933155,,128932753
Mexico,2020-11-3,938405,,128932753
Mexico,2020-11-4,943630,,128932753
Mexico,2020-11-5,949197,,128932753
Mexico,2020-11-6,955128,,128932753
Mexico,2020-11-7,961938,,128932753
Mexico,2020-11-8,967825,,128932753
Mexico,2020-11-9,972785,,128932753
Mexico,2020-11-10,978531,,128932753
Mexico,2020-11-11,986177,,128932753
Mexico,2020-11-12,991835,,128932753
Mexico,2020-11-13,997393,,128932753
Mexico,2020-11-14,1003253,,128932753
Mexico,2020-11-15,1006522,,128932753
Mexico,2020-11-16,1009396,,128932753
Mexico,2020-11-17,1011153,,128932753
Mexico,2020-11-18,1015071,,128932753
Mexico,2020-11-19,1019543,,128932753
Mexico,2020-11-20,1025969,,128932753
Mexico,2020-11-21,1032688,,128932753
Mexico,2020-11-22,1041875,,128932753
Mexico,2020-11-23,1049358,,128932753
Mexico,2020-11-24,1060152,,128932753
Mexico,2020-11-25,1070487,,128932753
Mexico,2020-11-26,1078594,,128932753
Mexico,2020-11-27,1090675,,128932753
Mexico,2020-11-28,1101403,,128932753
Mexico,2020-11-29,1107071,,128932753
Mexico,2020-11-30,1113543,,128932753
Mexico,2020-12-1,1122362,,128932753
Mexico,2020-12-2,1133613,,128932753
Mexico,2020-12-3,1144643,,128932753
Mexico,2020-12-4,1156770,,128932753
Mexico,2020-12-5,1168395,,128932753
Mexico,2020-12-6,1175850,,128932753
Mexico,2020-12-7,1182249,,128932753
Mexico,2020-12-8,1193255,,128932753
Mexico,2020-12-9,1205229,,128932753
Mexico,2020-12-10,1217126,,128932753
Mexico,2020-12-11,1229379,,128932753
Mexico,2020-12-12,1241436,,128932753
Mexico,2020-12-13,1250044,,128932753
Mexico,2020-12-14,1255974,,128932753
Mexico,2020-12-15,1267202,,128932753
Mexico,2020-12-16,1277499,,128932753
Mexico,2020-12-17,1289298,,128932753
Mexico,2020-12-18,1301546,,128932753
Mexico,2020-12-19,1313675,,128932753
Mexico,2020-12-20,1320545,,128932753
Mexico,2020-12-21,1325915,,128932753
Mexico,2020-12-22,1338426,,128932753
Mexico,2020-12-23,1350079,,128932753
Mexico,2020-12-24,1362564,2924,128932753
Mexico,2020-12-25,1372243,,128932753
Mexico,2020-12-26,1377217,,128932753
Mexico,2020-12-27,1383434,6824,128932753
Mexico,2020-12-28,1389430,9579,128932753
Mexico,2020-12-29,1401529,18529,128932753
Mexico,2020-12-30,1413935,24998,128932753
Mexico,2020-12-31,1426094,,128932753
Mexico,2021-1-1,1437185,,128932753
Mexico,2021-1-2,1443544,,128932753
Mexico,2021-1-3,1448755,,128932753
Mexico,2021-1-4,1455219,43960,128932753
Mexico,2021-1-5,1466490,48236,128932753
Mexico,2021-1-6,1479835,53185,128932753
Mexico,2021-1-7,1493569,58402,128932753
Mexico,2021-1-8,1507931,67468,128932753
Mexico,2021-1-9,1524036,74794,128932753
Mexico,2021-1-10,1534039,81300,128932753
Mexico,2021-1-11,1541633,87060,128932753
Mexico,2021-1-12,1556028,92879,128932753
Mexico,2021-1-13,1571901,192567,128932753
Mexico,2021-1-14,1588369,329983,128932753
Mexico,2021-1-15,1609735,415417,128932753
Mexico,2021-1-16,1630258,461025,128932753
Mexico,2021-1-17,1641428,468708,128932753
Mexico,2021-1-18,1649502,485983,128932753
Mexico,2021-1-19,1668396,488513,128932753
Mexico,2021-1-20,1688944,489628,128932753
Mexico,2021-1-21,1711283,534317,128932753
Mexico,2021-1-22,1732290,594725,128932753
Mexico,2021-1-23,1752347,596296,128932753
Mexico,2021-1-24,1763219,604441,128932753
Mexico,2021-1-25,1771740,616390,128932753
Mexico,2021-1-26,1788905,621005,128932753
Mexico,2021-1-27,1806849,624730,128932753
Mexico,2021-1-28,1825519,626528,128932753
Mexico,2021-1-29,1841893,630820,128932753
Mexico,2021-1-30,1857230,631298,128932753
Mexico,2021-1-31,1864260,631485,128932753
Mexico,2021-2-1,1869708,631747,128932753
Mexico,2021-2-2,1874092,631791,128932753
Mexico,2021-2-3,1886245,632439,128932753
Mexico,2021-2-4,1886245,634346,128932753
Mexico,2021-2-5,1912871,636070,128932753
Mexico,2021-2-6,1926080,637098,128932753
Mexico,2021-2-7,1932145,637681,128932753
Mexico,2021-2-8,1936013,638391,128932753
Mexico,2021-2-9,1946751,,128932753
Mexico,2021-2-10,1957889,640115,128932753
Mexico,2021-2-11,1968566,640115,128932753
Mexico,2021-2-12,1978954,640115,128932753
Mexico,2021-2-13,1988695,640125,128932753
Mexico,2021-2-14,1992794,,128932753
Mexico,2021-2-15,1995892,663484,128932753
Mexico,2021-2-16,2004575,829185,128932753
Mexico,2021-2-17,2013563,958473,128932753
Mexico,2021-2-18,2022662,,128932753
Mexico,2021-2-19,2030491,1155227,128932753
Mexico,2021-2-20,2038276,1210886,128932753
Mexico,2021-2-21,2041380,1236103,128932753
Mexico,2021-2-22,2043632,1277187,128932753
Mexico,2021-2-23,2052266,1336854,128932753
Mexico,2021-2-24,2060908,1425395,128932753
Mexico,2021-2-25,2069370,1562401,128932753
Mexico,2021-2-26,2076882,1708721,128932753
Mexico,2021-2-27,2084128,1818034,128932753
Mexico,2021-2-28,2086938,1889672,128932753
Mexico,2021-3-1,2089281,1959525,128932753
Mexico,2021-3-2,2097194,2012853,128932753
Mexico,2021-3-3,2104987,2043941,128932753
Mexico,2021-3-4,2112508,,128932753
Mexico,2021-3-5,2119305,2128766,128932753
Mexico,2021-3-6,2125866,2162358,128932753
Mexico,2021-3-7,2128600,,128932753
Mexico,2021-3-8,2130477,2245291,128932753
Mexico,2021-3-9,2137884,2495067,128932753
Mexico,2021-3-10,2144486,2882000,128932753
Mexico,2021-3-11,2150955,,128932753
Mexico,2021-3-12,2157771,3395671,128932753
Mexico,2021-3-13,2163875,3604420,128932753
Mexico,2021-3-14,2166290,3730045,128932753
Mexico,2021-3-15,2167729,3794719,128932753
Mexico,2021-3-16,2169007,,128932753
Mexico,2021-3-17,2175462,4110741,128932753
Mexico,2021-3-18,2182188,4300720,128932753
Mexico,2021-3-19,2187910,,128932753
Mexico,2021-3-20,2193639,4763347,128932753
Mexico,2021-3-21,2195772,4895523,128932753
Mexico,2021-3-22,2197160,5046896,128932753
Mexico,2021-3-23,2203041,,128932753
Mexico,2021-3-24,2208755,5351319,128932753
Mexico,2021-3-25,2214542,5460096,128932753
Mexico,2021-3-26,2219845,5675286,128932753
Mexico,2021-3-27,2224904,5901505,128932753
Mexico,2021-3-28,2226550,,128932753
Mexico,2021-3-29,2227843,6167510,128932753
Mexico,2021-3-30,2232910,,128932753
Mexico,2021-3-31,2238887,6905214,128932753
Mexico,2021-4-1,2244268,,128932753
Mexico,2021-4-2,2247357,7586131,128932753
Mexico,2021-4-3,2249195,7903660,128932753
Mexico,2021-4-4,2250458,7924236,128932753
Mexico,2021-4-5,2251705,8113230,128932753
Mexico,2021-4-6,2256509,8372272,128932753
Mexico,2021-4-7,2261879,8617038,128932753
Mexico,2021-4-8,2267019,9232815,128932753
Mexico,2021-4-9,2272064,9426179,128932753
Mexico,2021-4-10,2278420,9552933,128932753
Mexico,2021-4-11,2280213,9673708,128932753
Mexico,2021-4-12,2281840,9871026,128932753
Mexico,2021-4-13,2286352,10310521,128932753
Mexico,2021-4-14,2291246,10581915,128932753
Mexico,2021-4-15,2295435,10837356,128932753
Mexico,2021-4-16,2299939,11067294,128932753
Mexico,2021-4-17,2304096,11196970,128932753
Mexico,2021-4-18,2305602,11253761,128932753
Mexico,2021-4-19,2306910,11288822,128932753
Mexico,2021-4-20,2311172,11449064,128932753
Mexico,2021-4-21,2315811,11622868,128932753
Mexico,2021-4-22,2319519,11807897,128932753
Mexico,2021-4-23,2323430,11961104,128932753
Mexico,2021-4-24,2326738,12038498,128932753
Mexico,2021-4-25,2328391,12054021,128932753
Mexico,2021-4-26,2329534,12096308,128932753
Mexico,2021-4-27,2333126,,128932753
Mexico,2021-4-28,2336944,12235767,128932753
Mexico,2021-4-29,2340934,12354467,128932753
Mexico,2021-4-30,2344755,12477933,128932753
Mexico,2021-5-1,2347780,12572997,128932753
Mexico,2021-5-2,2348873,12625860,128932753
Mexico,2021-5-3,2349900,12740897,128932753
Mexico,2021-5-4,2352964,12984236,128932753
Mexico,2021-5-5,2355985,13328238,128932753
Mexico,2021-5-6,2358831,13715159,128932753
Mexico,2021-5-7,2361874,14021482,128932753
Mexico,2021-5-8,2364617,14148207,128932753
Mexico,2021-5-9,2365792,14176406,128932753
Mexico,2021-5-10,2366496,,128932753
Mexico,2021-5-11,2368393,14368460,128932753
Mexico,2021-5-12,2371483,14673682,128932753
Mexico,2021-5-13,2375115,14996844,128932753
Mexico,2021-5-14,2377995,,128932753
Mexico,2021-5-15,2380690,,128932753
Mexico,2021-5-16,2381923,15454195,128932753
Mexico,2021-5-17,2382745,15544106,128932753
Mexico,2021-5-18,2385512,,128932753
Mexico,2021-5-19,2387512,16173646,128932753
Mexico,2021-5-20,2390140,16819083,128932753
Mexico,2021-5-21,2392744,17386061,128932753
Mexico,2021-5-22,2395330,17858127,128932753
Mexico,2021-5-23,2396604,18170321,128932753
Mexico,2021-5-24,2397307,18338034,128932753
Mexico,2021-5-25,2399790,18610667,128932753
Mexico,2021-5-26,2402722,19327543,128932753
Mexico,2021-5-27,2405772,,128932753
Mexico,2021-5-28,2408778,20721248,128932753
Mexico,2021-5-29,2411503,21259657,128932753
Mexico,2021-5-30,2412810,21636247,128932753
Mexico,2021-5-31,2413742,21796967,128932753
Mexico,2021-6-1,2420659,22043213,128932753
Mexico,2021-6-2,2423928,22633460,128932753
Mexico,2021-6-3,2426822,23200887,128932753
Mexico,2021-6-4,2429631,23730336,128932753
Mexico,2021-6-5,2431702,24098361,128932753
Mexico,2021-6-6,2433681,24098361,128932753
Mexico,2021-6-7,2434562,24224273,128932753
Mexico,2021-6-8,2438011,24570319,128932753
Mexico,2021-6-9,2441866,25306211,128932753
Mexico,2021-6-10,2445538,25465992,128932753
Mexico,2021-6-11,2448820,25860841,128932753
Mexico,2021-6-12,2452469,26081614,128932753
Mexico,2021-6-13,2454176,26251224,128932753
Mexico,2021-6-14,2455351,26422800,128932753
Mexico,2021-6-15,2459601,26665789,128932753
Mexico,2021-6-16,2463390,26886856,128932753
Mexico,2021-6-17,2467643,27253174,128932753
Mexico,2021-6-18,2471741,27543142,128932753
Mexico,2021-6-19,2471741,27753807,128932753
Mexico,2021-6-20,2477283,27896212,128932753
Mexico,2021-6-21,2478551,28198409,128932753
Mexico,2021-6-22,2482784,28590500,128932753
Mexico,2021-6-23,2487747,29099499,128932753
Mexico,2021-6-24,2493087,29520484,128932753
Mexico,2021-6-25,2498357,29847977,128932753
Mexico,2021-6-26,2503408,30009547,128932753
Mexico,2021-6-27,2505792,30078813,128932753
Mexico,2021-6-28,2507453,30385823,128932753
Mexico,2021-6-29,2513164,30903150,128932753
Mexico,2021-6-30,2519269,31510606,128932753
Mexico,2021-7-1,2525350,31960060,128932753
Mexico,2021-7-2,2531192,32397097,128932753
Mexico,2021-7-3,2537457,,128932753
Mexico,2021-7-4,2540068,32575554,128932753
Mexico,2021-7-5,2541873,33002466,128932753
Mexico,2021-7-6,2549862,33691170,128932753
Mexico,2021-7-7,2558369,34155903,128932753
Mexico,2021-7-8,2567821,34627540,128932753
Mexico,2021-7-9,2577140,35065569,128932753
Mexico,2021-7-10,2586721,35287821,128932753
Mexico,2021-7-11,2590500,35378414,128932753
Mexico,2021-7-12,2593574,35728222,128932753
Mexico,2021-7-13,2604711,36230549,128932753
Mexico,2021-7-14,2616827,36789100,128932753
Mexico,2021-7-15,2629648,37307725,128932753
Mexico,2021-7-16,2642068,37759104,128932753
Mexico,2021-7-17,2654699,38029139,128932753
Mexico,2021-7-18,2659137,38222492,128932753
Mexico,2021-7-19,2664444,38507285,128932753
Mexico,2021-7-20,2678297,39043948,128932753
Mexico,2021-7-21,2693495,39725060,128932753
Mexico,2021-7-22,2709739,40632434,128932753
Mexico,2021-7-23,2709739,41539250,128932753
Mexico,2021-7-24,2741983,42180955,128932753
Mexico,2021-7-25,2748518,42429051,128932753
Mexico,2021-7-26,2754438,43089310,128932753
Mexico,2021-7-27,2771846,,128932753
Mexico,2021-7-28,2790874,44188943,128932753
United States,2020-1-22,1,,331002647
United States,2020-1-23,1,,331002647
United States,2020-1-24,2,,331002647
United States,2020-1-25,2,,331002647
United States,2020-1-26,5,,331002647
United States,2020-1-27,5,,331002647
United States,2020-1-28,5,,331002647
United States,2020-1-29,6,,331002647
United States,2020-1-30,6,,331002647
United States,2020-1-31,8,,331002647
United States,2020-2-1,8,,331002647
United States,2020-2-2,8,,331002647
United States,2020-2-3,11,,331002647
United States,2020-2-4,11,,331002647
United States,2020-2-5,11,,331002647
United States,2020-2-6,12,,331002647
United States,2020-2-7,12,,331002647
United States,2020-2-8,12,,331002647
United States,2020-2-9,12,,331002647
United States,2020-2-10,12,,331002647
United States,2020-2-11,13,,331002647
United States,2020-2-12,13,,331002647
United States,2020-2-13,14,,331002647
United States,2020-2-14,14,,331002647
United States,2020-2-15,14,,331002647
United States,2020-2-16,14,,331002647
United States,2020-2-17,14,,331002647
United States,2020-2-18,14,,331002647
United States,2020-2-19,14,,331002647
United States,2020-2-20,14,,331002647
United States,2020-2-21,16,,331002647
United States,2020-2-22,16,,331002647
United States,2020-2-23,16,,331002647
United States,2020-2-24,16,,331002647
United States,2020-2-25,16,,331002647
United States,2020-2-26,16,,331002647
United States,2020-2-27,17,,331002647
United States,2020-2-28,17,,331002647
United States,2020-2-29,25,,331002647
United States,2020-3-1,32,,331002647
United States,2020-3-2,55,,331002647
United States,2020-3-3,74,,331002647
United States,2020-3-4,107,,331002647
United States,2020-3-5,184,,331002647
United States,2020-3-6,237,,331002647
United States,2020-3-7,403,,331002647
United States,2020-3-8,519,,331002647
United States,2020-3-9,594,,331002647
